created_at,compensated_tds_value
2023-05-11 22:39:15+00:00,237.2
2023-05-11 22:39:15+00:00,237.2
2023-05-11 22:46:11+00:00,237.21
2023-05-11 22:51:13+00:00,237.23
2023-05-11 22:53:53+00:00,237.27
2023-05-11 22:56:44+00:00,237.2
2023-05-11 22:56:44+00:00,237.2
2023-05-11 22:59:37+00:00,237.26
2023-05-11 23:02:40+00:00,237.28
2023-05-11 23:02:40+00:00,237.28
2023-05-11 23:02:40+00:00,237.28
2023-05-11 23:08:54+00:00,237.24
2023-05-11 23:26:06+00:00,237.29
2023-05-11 23:29:51+00:00,237.26
2023-05-11 23:37:43+00:00,237.36
2023-05-11 23:45:54+00:00,237.25
2023-05-11 23:45:54+00:00,237.25
2023-05-11 23:54:34+00:00,237.22
2023-05-12 00:03:28+00:00,237.28
2023-05-12 00:17:49+00:00,236.96
2023-05-12 00:22:44+00:00,237.0
2023-05-12 00:54:42+00:00,237.28
2023-05-12 01:00:20+00:00,237.38
2023-05-12 01:00:20+00:00,237.38
2023-05-12 01:11:55+00:00,237.31
2023-05-12 01:23:56+00:00,237.32
2023-05-12 01:23:56+00:00,237.32
2023-05-12 02:23:18+00:00,237.21
2023-05-12 02:37:38+00:00,237.26
2023-05-12 02:52:21+00:00,237.34
2023-05-12 03:15:04+00:00,237.23
2023-05-12 03:22:49+00:00,237.27
2023-05-12 03:54:49+00:00,237.31
2023-05-12 04:11:24+00:00,237.27
2023-05-12 04:45:40+00:00,237.36
2023-05-12 05:31:12+00:00,237.44
2023-05-12 05:31:12+00:00,237.44
2023-05-12 05:40:28+00:00,237.45
2023-05-12 06:38:31+00:00,237.39
2023-05-12 07:45:06+00:00,237.52
2023-05-12 07:45:06+00:00,237.52
2023-05-12 07:45:06+00:00,237.52
2023-05-12 07:45:06+00:00,237.52
2023-05-12 07:46:44+00:00,237.46
2023-05-12 07:48:02+00:00,237.44
2023-05-12 07:48:02+00:00,237.44
2023-05-12 07:48:02+00:00,237.44
2023-05-12 07:49:26+00:00,237.56
2023-05-12 07:51:22+00:00,237.41
2023-05-12 07:51:22+00:00,237.41
2023-05-12 07:51:22+00:00,237.41
2023-05-12 07:51:22+00:00,237.41
2023-05-12 07:52:58+00:00,237.47
2023-05-12 07:52:58+00:00,237.47
2023-05-12 07:52:58+00:00,237.47
2023-05-12 07:52:58+00:00,237.47
2023-05-12 07:52:58+00:00,237.47
2023-05-12 07:52:58+00:00,237.47
2023-05-12 07:54:39+00:00,237.57
2023-05-12 07:54:39+00:00,237.57
2023-05-12 07:58:22+00:00,237.45
2023-05-12 07:58:22+00:00,237.45
2023-05-12 07:58:22+00:00,237.45
2023-05-12 07:58:22+00:00,237.45
2023-05-12 07:58:22+00:00,237.45
2023-05-12 07:58:22+00:00,237.45
2023-05-12 07:58:22+00:00,237.45
2023-05-12 08:00:20+00:00,237.4
2023-05-12 08:00:20+00:00,237.4
2023-05-12 08:00:20+00:00,237.4
2023-05-12 08:02:24+00:00,237.44
2023-05-12 08:04:46+00:00,237.4
2023-05-12 08:07:03+00:00,237.46
2023-05-12 08:07:03+00:00,237.46
2023-05-12 08:07:03+00:00,237.46
2023-05-12 08:09:23+00:00,237.46
2023-05-12 08:09:23+00:00,237.46
2023-05-12 08:11:56+00:00,237.38
2023-05-12 08:11:56+00:00,237.38
2023-05-12 08:11:56+00:00,237.38
2023-05-12 08:14:30+00:00,237.45
2023-05-12 08:14:30+00:00,237.45
2023-05-12 08:14:30+00:00,237.45
2023-05-12 08:14:30+00:00,237.45
2023-05-12 08:17:14+00:00,237.43
2023-05-12 08:17:14+00:00,237.43
2023-05-12 08:17:14+00:00,237.43
2023-05-12 08:20:09+00:00,237.43
2023-05-12 08:20:09+00:00,237.43
2023-05-12 08:20:09+00:00,237.43
2023-05-12 08:20:09+00:00,237.43
2023-05-12 08:23:04+00:00,237.46
2023-05-12 08:23:04+00:00,237.46
2023-05-12 08:23:04+00:00,237.46
2023-05-12 08:23:04+00:00,237.46
2023-05-12 08:23:04+00:00,237.46
2023-05-12 08:23:04+00:00,237.46
2023-05-12 08:26:02+00:00,237.49
2023-05-12 08:26:02+00:00,237.49
2023-05-12 08:26:02+00:00,237.49
2023-05-12 08:29:07+00:00,237.46
2023-05-12 08:29:07+00:00,237.46
2023-05-12 08:29:07+00:00,237.46
2023-05-12 08:32:27+00:00,237.48
2023-05-12 08:32:27+00:00,237.48
2023-05-12 08:32:27+00:00,237.48
2023-05-12 08:35:43+00:00,237.41
2023-05-12 08:35:43+00:00,237.41
2023-05-12 08:35:43+00:00,237.41
2023-05-12 08:35:43+00:00,237.41
2023-05-12 08:35:43+00:00,237.41
2023-05-12 08:35:43+00:00,237.41
2023-05-12 08:39:16+00:00,237.46
2023-05-12 08:39:16+00:00,237.46
2023-05-12 08:39:16+00:00,237.46
2023-05-12 08:39:16+00:00,237.46
2023-05-12 08:42:46+00:00,237.56
2023-05-12 08:42:46+00:00,237.56
2023-05-12 08:42:46+00:00,237.56
2023-05-12 08:46:19+00:00,237.53
2023-05-12 08:46:19+00:00,237.53
2023-05-12 08:49:57+00:00,237.45
2023-05-12 08:49:57+00:00,237.45
2023-05-12 08:53:41+00:00,237.55
2023-05-12 08:53:41+00:00,237.55
2023-05-12 08:53:41+00:00,237.55
2023-05-12 08:57:37+00:00,237.53
2023-05-12 09:01:32+00:00,237.6
2023-05-12 09:01:32+00:00,237.6
2023-05-12 09:01:32+00:00,237.6
2023-05-12 09:05:39+00:00,237.59
2023-05-12 09:05:39+00:00,237.59
2023-05-12 09:18:33+00:00,237.55
2023-05-12 09:18:33+00:00,237.55
2023-05-12 09:18:33+00:00,237.55
2023-05-12 09:18:33+00:00,237.55
2023-05-12 09:18:33+00:00,237.55
2023-05-12 09:27:34+00:00,237.6
2023-05-12 09:27:34+00:00,237.6
2023-05-12 09:27:34+00:00,237.6
2023-05-12 09:27:34+00:00,237.6
2023-05-12 09:27:34+00:00,237.6
2023-05-12 09:27:34+00:00,237.6
2023-05-12 09:32:35+00:00,237.54
2023-05-12 09:37:26+00:00,237.46
2023-05-12 09:42:13+00:00,237.58
2023-05-12 09:42:13+00:00,237.58
2023-05-12 09:42:13+00:00,237.58
2023-05-12 09:52:14+00:00,237.58
2023-05-12 09:52:14+00:00,237.58
2023-05-12 09:57:21+00:00,237.57
2023-05-12 09:57:21+00:00,237.57
2023-05-12 09:57:21+00:00,237.57
2023-05-12 10:02:39+00:00,237.61
2023-05-12 10:02:39+00:00,237.61
2023-05-12 10:02:39+00:00,237.61
2023-05-12 10:02:39+00:00,237.61
2023-05-12 10:08:58+00:00,237.38
2023-05-12 10:08:58+00:00,237.38
2023-05-12 10:14:26+00:00,237.53
2023-05-12 10:14:26+00:00,237.53
2023-05-12 10:14:26+00:00,237.53
2023-05-12 10:14:26+00:00,237.53
2023-05-12 10:14:26+00:00,237.53
2023-05-12 10:19:50+00:00,237.53
2023-05-12 10:19:50+00:00,237.53
2023-05-12 10:19:50+00:00,237.53
2023-05-12 10:25:28+00:00,237.51
2023-05-12 10:25:28+00:00,237.51
2023-05-12 10:31:11+00:00,237.53
2023-05-12 10:31:11+00:00,237.53
2023-05-12 10:43:07+00:00,237.51
2023-05-12 10:43:07+00:00,237.51
2023-05-12 10:43:07+00:00,237.51
2023-05-12 10:43:07+00:00,237.51
2023-05-12 10:49:10+00:00,237.58
2023-05-12 10:49:10+00:00,237.58
2023-05-12 10:49:10+00:00,237.58
2023-05-12 10:49:10+00:00,237.58
2023-05-12 10:49:10+00:00,237.58
2023-05-12 10:49:10+00:00,237.58
2023-05-12 10:55:17+00:00,237.54
2023-05-12 10:55:17+00:00,237.54
2023-05-12 10:55:17+00:00,237.54
2023-05-12 10:55:17+00:00,237.54
2023-05-12 10:55:17+00:00,237.54
2023-05-12 11:01:37+00:00,237.46
2023-05-12 11:01:37+00:00,237.46
2023-05-12 11:01:37+00:00,237.46
2023-05-12 11:14:28+00:00,237.54
2023-05-12 11:21:04+00:00,237.58
2023-05-12 11:21:04+00:00,237.58
2023-05-12 11:21:04+00:00,237.58
2023-05-12 11:21:04+00:00,237.58
2023-05-12 11:27:43+00:00,237.57
2023-05-12 11:27:43+00:00,237.57
2023-05-12 11:27:43+00:00,237.57
2023-05-12 11:27:43+00:00,237.57
2023-05-12 11:27:43+00:00,237.57
2023-05-12 11:34:27+00:00,237.55
2023-05-12 11:41:16+00:00,237.57
2023-05-12 11:48:10+00:00,237.54
2023-05-12 11:48:10+00:00,237.54
2023-05-12 11:48:10+00:00,237.54
2023-05-12 11:48:10+00:00,237.54
2023-05-12 11:48:10+00:00,237.54
2023-05-12 11:55:13+00:00,237.43
2023-05-12 12:02:17+00:00,237.5
2023-05-12 12:09:22+00:00,237.6
2023-05-12 12:09:22+00:00,237.6
2023-05-12 12:09:22+00:00,237.6
2023-05-12 12:09:22+00:00,237.6
2023-05-12 12:16:40+00:00,237.49
2023-05-12 12:16:40+00:00,237.49
2023-05-12 12:24:04+00:00,237.57
2023-05-12 12:24:04+00:00,237.57
2023-05-12 12:24:04+00:00,237.57
2023-05-12 12:24:04+00:00,237.57
2023-05-12 12:31:33+00:00,237.56
2023-05-12 12:31:33+00:00,237.56
2023-05-12 12:31:33+00:00,237.56
2023-05-12 12:39:27+00:00,237.28
2023-05-12 12:39:27+00:00,237.28
2023-05-12 12:39:27+00:00,237.28
2023-05-12 12:39:27+00:00,237.28
2023-05-12 12:39:27+00:00,237.28
2023-05-12 12:47:26+00:00,237.49
2023-05-12 12:47:26+00:00,237.49
2023-05-12 12:55:25+00:00,237.44
2023-05-12 13:03:26+00:00,237.43
2023-05-12 13:03:26+00:00,237.43
2023-05-12 13:19:34+00:00,237.4
2023-05-12 13:19:34+00:00,237.4
2023-05-12 13:29:11+00:00,237.44
2023-05-12 13:29:11+00:00,237.44
2023-05-12 13:43:09+00:00,237.52
2023-05-12 13:43:09+00:00,237.52
2023-05-12 13:43:09+00:00,237.52
2023-05-12 13:51:29+00:00,237.5
2023-05-12 13:51:29+00:00,237.5
2023-05-12 13:51:29+00:00,237.5
2023-05-12 13:59:55+00:00,237.49
2023-05-12 13:59:55+00:00,237.49
2023-05-12 13:59:55+00:00,237.49
2023-05-12 14:08:38+00:00,237.53
2023-05-12 14:08:38+00:00,237.53
2023-05-12 14:17:20+00:00,237.55
2023-05-12 14:35:11+00:00,237.54
2023-05-12 14:35:11+00:00,237.54
2023-05-12 14:35:11+00:00,237.54
2023-05-12 14:35:11+00:00,237.54
2023-05-12 14:44:07+00:00,237.57
2023-05-12 14:53:07+00:00,237.43
2023-05-12 14:53:07+00:00,237.43
2023-05-12 14:53:07+00:00,237.43
2023-05-12 15:02:12+00:00,237.56
2023-05-12 15:11:19+00:00,237.4
2023-05-12 15:11:19+00:00,237.4
2023-05-12 15:20:32+00:00,237.47
2023-05-12 15:20:32+00:00,237.47
2023-05-12 15:20:32+00:00,237.47
2023-05-12 15:20:32+00:00,237.47
2023-05-12 15:20:32+00:00,237.47
2023-05-12 15:30:04+00:00,237.5
2023-05-12 15:39:39+00:00,237.41
2023-05-12 15:39:39+00:00,237.41
2023-05-12 15:39:39+00:00,237.41
2023-05-12 15:49:24+00:00,237.47
2023-05-12 15:49:24+00:00,237.47
2023-05-12 15:49:24+00:00,237.47
2023-05-12 16:09:10+00:00,237.34
2023-05-12 16:09:10+00:00,237.34
2023-05-12 16:19:08+00:00,237.43
2023-05-12 16:29:12+00:00,237.44
2023-05-12 16:29:12+00:00,237.44
2023-05-12 16:29:12+00:00,237.44
2023-05-12 16:29:12+00:00,237.44
2023-05-12 16:29:12+00:00,237.44
2023-05-12 16:39:33+00:00,237.46
2023-05-12 16:39:33+00:00,237.46
2023-05-12 16:39:33+00:00,237.46
2023-05-12 16:49:49+00:00,237.55
2023-05-12 16:49:49+00:00,237.55
2023-05-12 16:49:49+00:00,237.55
2023-05-12 17:00:17+00:00,237.43
2023-05-12 17:00:17+00:00,237.43
2023-05-12 17:00:17+00:00,237.43
2023-05-12 17:00:17+00:00,237.43
2023-05-12 17:10:54+00:00,237.37
2023-05-12 17:21:39+00:00,237.43
2023-05-12 17:21:39+00:00,237.43
2023-05-12 17:21:39+00:00,237.43
2023-05-12 17:54:06+00:00,237.34
2023-05-12 17:54:06+00:00,237.34
2023-05-12 18:05:10+00:00,237.43
2023-05-12 18:05:10+00:00,237.43
2023-05-12 18:16:23+00:00,237.36
2023-05-12 18:16:23+00:00,237.36
2023-05-12 18:16:23+00:00,237.36
2023-05-12 18:38:44+00:00,237.42
2023-05-12 18:50:11+00:00,237.36
2023-05-12 19:01:38+00:00,237.4
2023-05-12 19:01:38+00:00,237.4
2023-05-12 19:25:05+00:00,237.36
2023-05-12 19:25:05+00:00,237.36
2023-05-12 19:25:05+00:00,237.36
2023-05-12 19:36:44+00:00,237.37
2023-05-12 19:36:44+00:00,237.37
2023-05-12 19:36:44+00:00,237.37
2023-05-12 19:36:44+00:00,237.37
2023-05-12 19:48:44+00:00,237.35
2023-05-12 20:00:56+00:00,237.32
2023-05-12 20:00:56+00:00,237.32
2023-05-12 20:13:02+00:00,237.31
2023-05-12 20:25:11+00:00,237.3
2023-05-12 20:37:49+00:00,237.31
2023-05-12 20:37:49+00:00,237.31
2023-05-12 20:50:15+00:00,237.4
2023-05-12 20:50:15+00:00,237.4
2023-05-12 20:50:15+00:00,237.4
2023-05-12 21:02:49+00:00,237.32
2023-05-12 21:02:49+00:00,237.32
2023-05-12 21:02:49+00:00,237.32
2023-05-12 21:02:49+00:00,237.32
2023-05-12 21:02:49+00:00,237.32
2023-05-12 21:15:19+00:00,237.35
2023-05-12 21:27:53+00:00,237.24
2023-05-12 21:27:53+00:00,237.24
2023-05-12 21:41:02+00:00,237.34
2023-05-12 21:41:02+00:00,237.34
2023-05-12 21:41:02+00:00,237.34
2023-05-12 21:54:13+00:00,237.34
2023-05-12 21:54:13+00:00,237.34
2023-05-12 21:54:13+00:00,237.34
2023-05-12 22:07:09+00:00,237.29
2023-05-12 22:07:09+00:00,237.29
2023-05-12 22:07:09+00:00,237.29
2023-05-12 22:20:16+00:00,237.33
2023-05-12 22:20:16+00:00,237.33
2023-05-12 22:20:16+00:00,237.33
2023-05-12 22:33:32+00:00,237.36
2023-05-12 22:47:15+00:00,237.35
2023-05-12 22:47:15+00:00,237.35
2023-05-12 23:00:59+00:00,237.31
2023-05-12 23:00:59+00:00,237.31
2023-05-12 23:00:59+00:00,237.31
2023-05-12 23:14:36+00:00,237.23
2023-05-12 23:14:36+00:00,237.23
2023-05-12 23:28:05+00:00,237.3
2023-05-12 23:28:05+00:00,237.3
2023-05-12 23:28:05+00:00,237.3
2023-05-12 23:28:05+00:00,237.3
2023-05-12 23:41:54+00:00,237.31
2023-05-12 23:55:54+00:00,237.18
2023-05-12 23:55:54+00:00,237.18
2023-05-13 00:09:39+00:00,237.31
2023-05-13 00:09:39+00:00,237.31
2023-05-13 00:09:39+00:00,237.31
2023-05-13 00:51:49+00:00,237.33
2023-05-13 00:51:49+00:00,237.33
2023-05-13 01:06:11+00:00,237.34
2023-05-13 01:20:36+00:00,237.42
2023-05-13 01:34:53+00:00,237.43
2023-05-13 01:34:53+00:00,237.43
2023-05-13 01:34:53+00:00,237.43
2023-05-13 01:34:53+00:00,237.43
2023-05-13 01:34:53+00:00,237.43
2023-05-13 01:49:42+00:00,237.49
2023-05-13 02:04:12+00:00,237.43
2023-05-13 02:33:45+00:00,237.48
2023-05-13 02:48:40+00:00,237.44
2023-05-13 03:03:49+00:00,237.48
2023-05-13 03:03:49+00:00,237.48
2023-05-13 03:03:49+00:00,237.48
2023-05-13 03:20:09+00:00,237.31
2023-05-13 03:35:21+00:00,237.38
2023-05-13 03:35:21+00:00,237.38
2023-05-13 03:35:21+00:00,237.38
2023-05-13 03:35:21+00:00,237.38
2023-05-13 04:06:10+00:00,237.32
2023-05-13 04:21:45+00:00,237.34
2023-05-13 04:21:45+00:00,237.34
2023-05-13 04:21:45+00:00,237.34
2023-05-13 05:09:12+00:00,237.38
2023-05-13 05:09:12+00:00,237.38
2023-05-13 05:25:16+00:00,237.4
2023-05-13 05:25:16+00:00,237.4
2023-05-13 05:41:30+00:00,237.39
2023-05-13 05:41:30+00:00,237.39
2023-05-13 05:41:30+00:00,237.39
2023-05-13 05:57:49+00:00,237.43
2023-05-13 05:57:49+00:00,237.43
2023-05-13 05:57:49+00:00,237.43
2023-05-13 05:57:49+00:00,237.43
2023-05-13 05:57:49+00:00,237.43
2023-05-13 06:14:28+00:00,237.42
2023-05-13 06:14:28+00:00,237.42
2023-05-13 06:14:28+00:00,237.42
2023-05-13 06:31:11+00:00,237.43
2023-05-13 07:04:40+00:00,237.5
2023-05-13 07:04:40+00:00,237.5
2023-05-13 07:04:40+00:00,237.5
2023-05-13 07:21:19+00:00,237.52
2023-05-13 07:37:54+00:00,237.62
2023-05-13 07:37:54+00:00,237.62
2023-05-13 07:37:54+00:00,237.62
2023-05-13 07:37:54+00:00,237.62
2023-05-13 07:37:54+00:00,237.62
2023-05-13 07:54:51+00:00,237.53
2023-05-13 08:28:50+00:00,237.65
2023-05-13 08:46:21+00:00,237.61
2023-05-13 08:46:21+00:00,237.61
2023-05-13 09:03:44+00:00,237.64
2023-05-13 09:21:14+00:00,237.56
2023-05-13 09:21:14+00:00,237.56
2023-05-13 09:56:41+00:00,237.67
2023-05-13 09:56:41+00:00,237.67
2023-05-13 10:14:13+00:00,237.74
2023-05-13 10:14:13+00:00,237.74
2023-05-13 10:14:13+00:00,237.74
2023-05-13 10:14:13+00:00,237.74
2023-05-13 10:31:56+00:00,237.7
2023-05-13 10:31:56+00:00,237.7
2023-05-13 10:49:35+00:00,237.65
2023-05-13 11:43:34+00:00,237.6
2023-05-13 11:43:34+00:00,237.6
2023-05-13 12:02:19+00:00,237.61
2023-05-13 12:02:19+00:00,237.61
2023-05-13 12:02:19+00:00,237.61
2023-05-13 12:02:19+00:00,237.61
2023-05-13 12:38:51+00:00,237.69
2023-05-13 12:38:51+00:00,237.69
2023-05-13 12:38:51+00:00,237.69
2023-05-13 12:57:32+00:00,237.73
2023-05-13 12:57:32+00:00,237.73
2023-05-13 13:15:55+00:00,237.73
2023-05-13 14:31:22+00:00,237.71
2023-05-13 14:50:49+00:00,237.71
2023-05-13 15:28:48+00:00,237.67
2023-05-13 15:28:48+00:00,237.67
2023-05-13 16:27:32+00:00,237.63
2023-05-13 17:07:16+00:00,237.66
2023-05-13 17:07:16+00:00,237.66
2023-05-13 17:47:00+00:00,237.69
2023-05-13 18:06:57+00:00,237.6
2023-05-13 18:06:57+00:00,237.6
2023-05-13 18:27:07+00:00,237.62
2023-05-13 18:27:07+00:00,237.62
2023-05-13 18:27:07+00:00,237.62
2023-05-13 18:47:23+00:00,237.63
2023-05-13 18:47:23+00:00,237.63
2023-05-13 19:07:54+00:00,237.44
2023-05-13 19:49:03+00:00,237.57
2023-05-13 19:49:03+00:00,237.57
2023-05-13 20:09:53+00:00,237.51
2023-05-13 20:09:53+00:00,237.51
2023-05-13 20:51:28+00:00,237.49
2023-05-13 21:12:23+00:00,237.42
2023-05-13 22:59:08+00:00,237.43
2023-05-13 23:20:28+00:00,237.41
2023-05-13 23:42:24+00:00,237.36
2023-05-14 00:26:20+00:00,237.34
2023-05-14 00:48:11+00:00,237.37
2023-05-14 01:32:20+00:00,237.38
2023-05-14 01:54:34+00:00,237.42
2023-05-14 01:54:34+00:00,237.42
2023-05-14 02:17:09+00:00,237.36
2023-05-14 02:40:19+00:00,237.29
2023-05-14 03:25:40+00:00,237.32
2023-05-14 03:25:40+00:00,237.32
2023-05-14 03:25:40+00:00,237.32
2023-05-14 03:48:15+00:00,237.31
2023-05-14 04:11:08+00:00,237.29
2023-05-14 04:33:58+00:00,237.37
2023-05-14 04:56:54+00:00,237.35
2023-05-14 04:56:54+00:00,237.35
2023-05-14 05:20:28+00:00,237.38
2023-05-14 06:54:33+00:00,237.5
2023-05-14 07:47:49+00:00,237.54
2023-05-14 07:47:49+00:00,237.54
